nchain: 10, ncolumns: 1000, redu:63 
225091099679, 90213032136
225091099680, 66383163446
225091099681, 216246147952
225091099682, 182693113700
225091099683, 62449349510
225091099684, 91601083269
225091099685, 76519580464
225091099686, 25517165605
225091099687, 170203838878
225091099688, 39750069942
