nchain: 10, ncolumns: 1000, redu:79 
208281626985, 251330526377
208281626986, 268264057158
208281626987, 212811450838
208281626988, 138470094382
208281626989, 16561668525
208281626990, 96175250156
208281626991, 187784206950
208281626992, 83957529311
208281626993, 28484655485
208281626994, 228941571383
