nchain: 10, ncolumns: 1000, redu:63 
270140653654, 250101080246
270140653655, 159432763371
270140653656, 231357272695
270140653657, 199475684662
270140653658, 233667227060
270140653659, 108670048835
270140653660, 150728092806
270140653661, 5214778123
270140653662, 107918217288
270140653663, 100841428865
